Quote Number,Job Type Number,Customer,Email,Vehicle Registration Number,Vehicle Fleet Number,Vehicle Make,Vehicle Model,Issue Date,Due Date,Description,Category,Details,Unit Price,Quantity,Discount Percentage,Net Amount,Tax Amount,Total Amount,Taxable,Stock Number,Stock Name,Stock Category,Unit Cost,COGS,Inventory Asset Account Code,Inventory Asset Account Name,Sales Account Code,Sales Account Name,Salesperson,Created At,Updated At
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,21347087 - Crankshaft Seal,Parts,"",237.7087,1.0,"",237.7087,23.7709,261.4796,Y,21347087,Crankshaft Seal,Parts,173.51,,,,,173.51,"",16/02/2024 10:33,16/02/2024 10:33
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,3.0,"",330.0,33.0,363.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",16/02/2024 10:34,16/02/2024 10:34
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,20995564 - Bearing Kit Cab Tilt,SUSPENSION,"",96.311,1.0,"",96.311,9.6311,105.9421,Y,20995564,Bearing Kit Cab Tilt,SUSPENSION,70.3,,,,,70.3,"",16/02/2024 10:37,16/02/2024 10:37
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,3092065 - Repair kit,SUSPENSION,"",428.6456,1.0,"",428.6456,42.8646,471.5102,Y,3092065,Repair kit,SUSPENSION,312.88,,,,,312.88,"",16/02/2024 10:38,16/02/2024 10:38
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,3198849 - Shock Absorber,SUSPENSION,"",302.5645,2.0,"",605.129,60.5129,665.6419,Y,3198849,Shock Absorber,SUSPENSION,220.85,,,,,441.7,"",16/02/2024 10:39,16/02/2024 10:39
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,21111925 - Shock Asorber,SUSPENSION,"",303.9345,2.0,"",607.869,60.7869,668.6559,Y,21111925,Shock Asorber,SUSPENSION,221.85,,,,,443.7,"",16/02/2024 10:43,16/02/2024 10:43
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,5.0,"",550.0,55.0,605.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",16/02/2024 10:43,16/02/2024 10:43
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,3944785 - Vent Filter F/Tank,Parts,"",130.698,1.0,"",130.698,13.0698,143.7678,Y,3944785,Vent Filter F/Tank,Parts,95.4,,,,,95.4,"",16/02/2024 10:45,16/02/2024 10:45
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,1.0,"",110.0,11.0,121.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",16/02/2024 10:45,16/02/2024 10:45
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,21297917 - Lamp assembly,Parts,"",748.9516,1.0,"",748.9516,74.8952,823.8468,Y,21297917,Lamp assembly,Parts,546.68,,,,,546.68,"",16/02/2024 10:47,16/02/2024 10:47
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,2.0,"",220.0,22.0,242.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",16/02/2024 10:47,16/02/2024 10:47
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,WC - Workshop Consumables,Labour & Services,"",60.0,1.0,"",60.0,6.0,66.0,Y,WC,Workshop Consumables,Labour & Services,0.0,,,,,0.0,"",16/02/2024 11:00,16/02/2024 11:00
10233,16,RBY Projects pty ltd,accounts@rby.net.au,774TNF,HV004,Volvo,FM 500,16/02/2024,17/03/2024,FREIGHT - Freight,,"",120.0,1.0,"",120.0,12.0,132.0,Y,FREIGHT,Freight,,0.0,,,,,0.0,"",16/02/2024 11:02,16/02/2024 11:02
10234,,M.K HENRY CO,mkhenryco@bigpond.com,,,,,21/02/2024,22/03/2024,1675180 - 265/75R16LT AT811 RAZR 10PR 123/120R MAXXIS,4WD Tyres,"",365.0,2.0,"",730.0,73.0,803.0,Y,1675180,265/75R16LT AT811 RAZR 10PR 123/120R MAXXIS,4WD Tyres,314.72,,,,,629.44,"",21/02/2024 15:01,21/02/2024 15:02
10234,,M.K HENRY CO,mkhenryco@bigpond.com,,,,,21/02/2024,22/03/2024,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,2.0,"",40.0,4.0,44.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",21/02/2024 15:01,21/02/2024 15:02
10234,,M.K HENRY CO,mkhenryco@bigpond.com,,,,,21/02/2024,22/03/2024,SCRAP - Recycle charge,Labour & Services,"",9.4,2.0,"",18.8,1.88,20.68,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",21/02/2024 15:02,21/02/2024 15:02
10234,,M.K HENRY CO,mkhenryco@bigpond.com,,,,,21/02/2024,22/03/2024,Rounding to 5c,,"",0.02,1.0,"",0.02,0,0.02,Y,,,,0.0,,,,,0.0,"",21/02/2024 15:04,21/02/2024 15:04
10236,21,Saxon Energy Service Australia pty ltd,saxonap@savannaenergy.com,,,,,27/02/2024,28/03/2024,EMS - Earthmover Fit & Strip,Labour & Services,"",100.0,2.0,"",200.0,20.0,220.0,Y,EMS,Earthmover Fit & Strip,Labour & Services,0.0,,,,,0.0,"",27/02/2024 12:03,27/02/2024 12:03
10236,21,Saxon Energy Service Australia pty ltd,saxonap@savannaenergy.com,,,,,27/02/2024,28/03/2024,"115355 - 25"" THIN ORING",Tools,ORING,20.0,1.0,"",20.0,2.0,22.0,Y,115355,"25"" THIN ORING",Tools,5.46,,,,,5.46,"",27/02/2024 12:03,27/02/2024 12:03
10236,21,Saxon Energy Service Australia pty ltd,saxonap@savannaenergy.com,,,,,27/02/2024,28/03/2024,SCRAP - Recycle charge tyre,Labour & Services,"",350.0,1.0,"",350.0,35.0,385.0,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",27/02/2024 12:04,27/02/2024 12:05
10236,21,Saxon Energy Service Australia pty ltd,saxonap@savannaenergy.com,,,,,27/02/2024,28/03/2024,SCRAP - Recycle charge rim,Labour & Services,"",25.0,1.0,"",25.0,2.5,27.5,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",27/02/2024 12:05,27/02/2024 12:05
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,3036658- Filter,,"",8.0,1.0,"",8.0,0.8,8.8,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:02,28/02/2024 10:09
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,2318133- Panel Filter,,"",90.0,1.0,"",90.0,9.0,99.0,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:03,28/02/2024 10:09
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,1106326 - MAIN ELEMENT,Service Parts & Kits,"",73.1991,1.0,"",73.1991,7.3199,80.519,Y,1106326,MAIN ELEMENT,Service Parts & Kits,53.43,,,,,53.43,"",28/02/2024 10:04,28/02/2024 10:04
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,1106331 - ELEMENT,Service Parts & Kits,"",52.1422,1.0,"",52.1422,5.2142,57.3564,Y,1106331,ELEMENT,Service Parts & Kits,38.06,,,,,38.06,"",28/02/2024 10:04,28/02/2024 10:04
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,SRS-A-1000-SRS501UP,,"",395.0,1.0,"",395.0,39.5,434.5,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:04,28/02/2024 10:09
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,"5153967- Deo-Uls 15W-40, 4X5L 009",,"",50.0,1.0,"",50.0,5.0,55.0,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:05,28/02/2024 10:08
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,"5153968-Deo-Uls 15W-40, 20L",,"",180.0,1.0,"",180.0,18.0,198.0,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:06,28/02/2024 10:08
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,"3096942- Hyd Adv 10, 20L",,"",180.0,2.0,"",360.0,36.0,396.0,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:06,28/02/2024 10:08
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,FREIGHT - Freight,,"",150.0,1.0,"",150.0,15.0,165.0,Y,FREIGHT,Freight,,0.0,,,,,0.0,"",28/02/2024 10:10,28/02/2024 10:10
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,TRAVEL - Travel per Kilometer,Travel Expense,"",2.1,45.0,"",94.5,9.45,103.95,Y,TRAVEL,Travel per Kilometer,Travel Expense,0.0,,,,,0.0,"",28/02/2024 10:10,28/02/2024 10:10
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,5.0,"",550.0,55.0,605.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",28/02/2024 10:11,28/02/2024 10:11
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,skid steer service ^^^,,"",0.0,1.0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:11,28/02/2024 10:12
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,excavator service,,"",0.0,1.0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:13,28/02/2024 10:13
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,"IH-87682994- FILTER, AIR",,"",50.0,1.0,"",50.0,5.0,55.0,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:13,28/02/2024 10:16
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,"IH-87682991- FILTER, AIR",,"",37.0,1.0,"",37.0,3.7,40.7,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:14,28/02/2024 10:16
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,"IH-87729947- FILTER, ENGINE OIL",,"",125.0,1.0,"",125.0,12.5,137.5,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:15,28/02/2024 10:16
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,"IH-47585451- FILTER, FUEL",,"",58.0,1.0,"",58.0,5.8,63.8,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:15,28/02/2024 10:16
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,"IH-47518440- FILTER, FUEL",,"",75.0,1.0,"",75.0,7.5,82.5,Y,,,,0.0,,,,,0.0,"",28/02/2024 10:15,28/02/2024 10:15
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,HI222060200 - HiTec Fleetmaster CK-4 15W40,Oils & Grease,"",11.0,12.0,"",132.0,13.2,145.2,Y,HI222060200,HiTec Fleetmaster CK-4 15W40,Oils & Grease,5.53,,,,,66.35,"",28/02/2024 10:18,28/02/2024 10:18
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,3.0,"",330.0,33.0,363.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",28/02/2024 10:18,28/02/2024 10:18
10237,,PHE,michaelkeen@phe.net.au,,,,,28/02/2024,29/03/2024,FREIGHT - Freight,,"",100.0,1.0,"",100.0,10.0,110.0,Y,FREIGHT,Freight,,0.0,,,,,0.0,"",28/02/2024 10:18,28/02/2024 10:18
10238,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,04/03/2024,03/04/2024,5347RCA - 265/65R17 AT-5 116T RADAR RENERGADE,4WD Tyres,2656517,260.1,2.0,"",520.2,52.02,572.22,Y,5347RCA,265/65R17 AT-5 116T RADAR RENERGADE,4WD Tyres,153.0,,,,,306.0,"",04/03/2024 11:21,04/03/2024 11:21
10238,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,04/03/2024,03/04/2024,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,2.0,"",40.0,4.0,44.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",04/03/2024 11:21,04/03/2024 11:21
10238,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,04/03/2024,03/04/2024,SCRAP - Recycle charge,Labour & Services,"",9.4,2.0,"",18.8,1.88,20.68,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",04/03/2024 11:21,04/03/2024 11:21
10238,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,04/03/2024,03/04/2024,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",04/03/2024 11:22,04/03/2024 11:22
10239,5,RBY Projects pty ltd,accounts@rby.net.au,XQ34MR,HV017,Western star,constillation prime mover,05/03/2024,04/04/2024,Air Conditioning,,Air Conditioning,0.0,0,"",0.0,0.0,0.0,Y,,,,0.0,,,,,0.0,"",05/03/2024 15:21,05/03/2024 15:21
10239,5,RBY Projects pty ltd,accounts@rby.net.au,XQ34MR,HV017,Western star,constillation prime mover,05/03/2024,04/04/2024,A/C Eveporator,,"",1906.24,1.0,"",1906.24,190.624,2096.864,Y,,,,0.0,,,,,0.0,"",05/03/2024 15:23,08/03/2024 11:05
10239,5,RBY Projects pty ltd,accounts@rby.net.au,XQ34MR,HV017,Western star,constillation prime mover,05/03/2024,04/04/2024,TX Valve,,"",295.78,1.0,"",295.78,29.578,325.358,Y,,,,0.0,,,,,0.0,"",05/03/2024 15:23,05/03/2024 15:23
10239,5,RBY Projects pty ltd,accounts@rby.net.au,XQ34MR,HV017,Western star,constillation prime mover,05/03/2024,04/04/2024,Reviever Dryer,,"",285.84,1.0,"",285.84,28.584,314.424,Y,,,,0.0,,,,,0.0,"",05/03/2024 15:24,05/03/2024 15:24
10239,5,RBY Projects pty ltd,accounts@rby.net.au,XQ34MR,HV017,Western star,constillation prime mover,05/03/2024,04/04/2024,AUTOELEC - Auto-Electrical Tradesman Labour,Labour & Services,"",130.0,8.0,"",1040.0,104.0,1144.0,Y,AUTOELEC,Auto-Electrical Tradesman Labour,Labour & Services,0.0,,,,,0.0,"",05/03/2024 15:25,06/03/2024 08:11
10239,5,RBY Projects pty ltd,accounts@rby.net.au,XQ34MR,HV017,Western star,constillation prime mover,05/03/2024,04/04/2024,ACREGAS - Air conditioning re-gas only,Airconditioning re-gass,"",210.0,1.0,"",210.0,21.0,231.0,Y,ACREGAS,Air conditioning re-gas only,Airconditioning re-gass,210.0,,,,,210.0,"",06/03/2024 08:11,06/03/2024 08:11
10240,,Fleet Plus,rminvoice@fleetplus.com.au,783ZBX,,,,12/03/2024,11/04/2024,11004652 - 265/65R17LT D673 M/T 120P B/STONE,4WD Tyres,2656517,388.46,5.0,"",1942.3,194.23,2136.53,Y,11004652,265/65R17LT D673 M/T 120P B/STONE,4WD Tyres,247.1,,,,,1235.5,"",12/03/2024 11:20,12/03/2024 11:20
10240,,Fleet Plus,rminvoice@fleetplus.com.au,783ZBX,,,,12/03/2024,11/04/2024,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,5.0,"",100.0,10.0,110.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",12/03/2024 11:21,12/03/2024 11:21
10240,,Fleet Plus,rminvoice@fleetplus.com.au,783ZBX,,,,12/03/2024,11/04/2024,SCRAP - Recycle charge,Labour & Services,"",9.4,5.0,"",47.0,4.7,51.7,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",12/03/2024 11:21,12/03/2024 11:21
10240,,Fleet Plus,rminvoice@fleetplus.com.au,783ZBX,,,,12/03/2024,11/04/2024,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",12/03/2024 11:21,12/03/2024 11:21
10241,,jacob taylor,,,,,,13/03/2024,12/04/2024,245/45R18 Tracmax 100Y Privilo TX3,,"",150.0,2.0,"",300.0,30.0,330.0,Y,,,,0.0,,,,,0.0,"",13/03/2024 14:00,13/03/2024 14:00
10242,,Beef Connect,gzillman7@bigpond.com,634WWA,,,,13/03/2024,12/04/2024,rt2656517 - 2656517TerrafirmaRuggedTerrain120/117s,4WD Tyres,"",239.339,4.0,"",957.356,95.7356,1053.0916,Y,rt2656517,2656517TerrafirmaRuggedTerrain120/117s,4WD Tyres,174.7,,,,,698.8,"",13/03/2024 14:09,13/03/2024 14:11
10242,,Beef Connect,gzillman7@bigpond.com,634WWA,,,,13/03/2024,12/04/2024,LVF - Light vehicle strip fit and balance,Labour,"",20.0,4.0,"",80.0,8.0,88.0,Y,LVF,Light vehicle strip fit and balance,Labour,0.0,,,,,0.0,"",13/03/2024 14:10,13/03/2024 14:11
10242,,Beef Connect,gzillman7@bigpond.com,634WWA,,,,13/03/2024,12/04/2024,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",13/03/2024 14:11,13/03/2024 14:11
10242,,Beef Connect,gzillman7@bigpond.com,634WWA,,,,13/03/2024,12/04/2024,SCRAP - Recycle charge,Labour & Services,"",9.4,4.0,"",37.6,3.76,41.36,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",13/03/2024 14:12,13/03/2024 14:12
10242,,Beef Connect,gzillman7@bigpond.com,634WWA,,,,13/03/2024,12/04/2024,5347RCA - 265/65R17 AT-5 116T RADAR RENERGADE,4WD Tyres,2656517,260.1,4.0,"",1040.4,104.04,1144.44,Y,5347RCA,265/65R17 AT-5 116T RADAR RENERGADE,4WD Tyres,153.0,,,,,612.0,"",13/03/2024 14:12,13/03/2024 14:12
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,3914120556 - 265/65R17LT 120/117R AT3 LT BSW COOPER,4WD Tyres,"",375.0,4.0,"",1500.0,150.0,1650.0,Y,588889,265/65R17LT 120/117R AT3 LT BSW COOPER,4WD Tyres,258.66,,,,,1034.64,"",15/03/2024 11:02,15/03/2024 11:02
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,4.0,"",80.0,8.0,88.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",15/03/2024 11:02,15/03/2024 11:02
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,SCRAP - Recycle charge,Labour & Services,"",9.4,4.0,"",37.6,3.76,41.36,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",15/03/2024 11:02,15/03/2024 11:02
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",15/03/2024 11:02,15/03/2024 11:02
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,RSK31C - FILTERS 4WD KIT [TOYOTA],LV Filters and Kits,"",193.466,1.0,"",193.466,19.3466,212.8126,Y,RSK31C,Filter kit for Toyota Hilux 07/15-04/20,LV Filters and Kits,115.0,,,,,115.0,"",15/03/2024 11:03,15/03/2024 11:03
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,HI121330200 - 5w30 Synplus Hi-Tech Engine Oil,Mechanical,"",17.0,8.0,"",136.0,13.6,149.6,Y,HI121330200,5w30 Synplus Hi-Tech Engine Oil,Mechanical,6.94,,,,,55.49,"",15/03/2024 11:04,15/03/2024 11:04
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,2.0,"",220.0,22.0,242.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",15/03/2024 11:04,15/03/2024 11:04
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,AUTOELEC - Auto-Electrical Tradesman Labour,Labour & Services,"",130.0,3.0,"",390.0,39.0,429.0,Y,AUTOELEC,Auto-Electrical Tradesman Labour,Labour & Services,0.0,,,,,0.0,"",15/03/2024 11:04,15/03/2024 11:15
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,WC - Workshop Consumables,Labour & Services,"",20.0,2.0,"",40.0,4.0,44.0,Y,WC,Workshop Consumables,Labour & Services,0.0,,,,,0.0,"",15/03/2024 11:04,15/03/2024 11:04
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,LED3301-PRO-12L Stedi ST3301 Pro 18.6 Inch 12 LED Light Bar,,"",229.0,1.0,"",229.0,22.9,251.9,Y,,,,0.0,,,,,0.0,"",15/03/2024 11:06,15/03/2024 11:13
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,Rounding to 5c,,"",0.02,1.0,"",0.02,0,0.02,Y,,,,0.0,,,,,0.0,"",15/03/2024 11:14,15/03/2024 11:14
10243,,clark energy,jo.gray@clarke-energy.com,,,,,15/03/2024,14/04/2024,LEDST4K-22-40L Stedi ST4K Series 22 Inch 40 LED Double Row Driving Light Bar,,"",259.0,1.0,"",259.0,25.9,284.9,Y,,,,0.0,,,,,0.0,"",15/03/2024 13:59,15/03/2024 13:59
10244,,RBY Projects pty ltd,accounts@rby.net.au,YQ37HV,TR006,trailer,,15/03/2024,14/04/2024,landing legs (two),,"",1712.0,1.0,"",1712.0,171.2,1883.2,Y,,,,0.0,,,,,0.0,"",15/03/2024 10:51,15/03/2024 10:51
10244,,RBY Projects pty ltd,accounts@rby.net.au,YQ37HV,TR006,trailer,,15/03/2024,14/04/2024,Load scales,,"",1507.0,1.0,"",1507.0,150.7,1657.7,Y,,,,0.0,,,,,0.0,"",15/03/2024 10:52,15/03/2024 10:52
10244,,RBY Projects pty ltd,accounts@rby.net.au,YQ37HV,TR006,trailer,,15/03/2024,14/04/2024,air fittings (trailer),,"",41.1,2.0,"",82.2,8.22,90.42,Y,,,,0.0,,,,,0.0,"",15/03/2024 10:52,15/03/2024 10:52
10244,,RBY Projects pty ltd,accounts@rby.net.au,YQ37HV,TR006,trailer,,15/03/2024,14/04/2024,ram seal kits,,"",205.5,2.0,"",411.0,41.1,452.1,Y,,,,0.0,,,,,0.0,"",15/03/2024 10:53,15/03/2024 10:53
10244,,RBY Projects pty ltd,accounts@rby.net.au,YQ37HV,TR006,trailer,,15/03/2024,14/04/2024,steel to reapir spare wheel carrier,,"",120.0,1.0,"",120.0,12.0,132.0,Y,,,,0.0,,,,,0.0,"",15/03/2024 10:54,15/03/2024 10:54
10244,,RBY Projects pty ltd,accounts@rby.net.au,YQ37HV,TR006,trailer,,15/03/2024,14/04/2024,Welding - Welding,Labour & Services,"",130.0,2.0,"",260.0,26.0,286.0,Y,Welding,Welding,Labour & Services,0.0,,,,,0.0,"",15/03/2024 10:54,15/03/2024 10:54
10244,,RBY Projects pty ltd,accounts@rby.net.au,YQ37HV,TR006,trailer,,15/03/2024,14/04/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,11.0,"",1210.0,121.0,1331.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",15/03/2024 10:54,15/03/2024 14:00
10244,,RBY Projects pty ltd,accounts@rby.net.au,YQ37HV,TR006,trailer,,15/03/2024,14/04/2024,WC - Workshop Consumables,Labour & Services,"",20.0,5.0,"",100.0,10.0,110.0,Y,WC,Workshop Consumables,Labour & Services,0.0,,,,,0.0,"",15/03/2024 14:00,15/03/2024 14:00
10245,,skiet phom,,639WNM,,,,15/03/2024,14/04/2024,Oil Filter - Oil Filter,Mechanical Consumables,"",27.8384,1.0,"",27.8384,2.7838,30.6222,Y,Oil Filter,Oil Filter,Mechanical Consumables,20.32,,,,,20.32,"",15/03/2024 11:23,15/03/2024 11:23
10245,,skiet phom,,639WNM,,,,15/03/2024,14/04/2024,HI121330200 - 5w30 Synplus Hi-Tech Engine Oil,Mechanical,"",17.0,7.0,"",119.0,11.9,130.9,Y,HI121330200,5w30 Synplus Hi-Tech Engine Oil,Mechanical,6.94,,,,,48.55,"",15/03/2024 11:30,15/03/2024 11:30
10245,,skiet phom,,639WNM,,,,15/03/2024,14/04/2024,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,2.0,"",220.0,22.0,242.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",15/03/2024 11:31,15/03/2024 11:31
10246,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,15/03/2024,14/04/2024,100EV1656Q - 295/80R22.5 GAM837 154/149K ALL POSITION GITI,Truck Tyres,29580225,684.315,1.0,"",684.315,68.4315,752.7465,Y,100EV1656Q,295/80R22.5 GAM837 154/149K ALL POSITION GITI,Truck Tyres,499.5,,,,,499.5,"",15/03/2024 12:22,15/03/2024 12:22
10246,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,15/03/2024,14/04/2024,TFIT - Truck Tyre Fit & Strip,Labour & Services,"",33.0,1.0,"",33.0,3.3,36.3,Y,TFIT,Truck Tyre Fit & Strip,Labour & Services,0.0,,,,,0.0,"",15/03/2024 12:22,15/03/2024 12:22
10246,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,15/03/2024,14/04/2024,SCRAPTT - Recycle Truck Tyres,Labour & Services,"",32.0,1.0,"",32.0,3.2,35.2,Y,SCRAPTT,Recycle Truck Tyres,Labour & Services,0.0,,,,,0.0,"",15/03/2024 12:22,15/03/2024 12:22
